1.15741E-05,0.2
1.73611E-05,0.27
2.31481E-05,0.3
2.89352E-05,0.34
3.47222E-05,0.37
4.62963E-05,0.41
5.78704E-05,0.5
6.94444E-05,0.48
9.25926E-05,0.53
0.000115741,0.57
0.000138889,0.6
0.000162037,0.63
0.000208333,0.67
0.000277778,0.72
0.000347222,0.76
0.000462963,0.81
0.000578704,0.85
0.000694444,0.9
0.000925926,0.93
0.001157407,0.96
0.001388889,1
0.001736111,1.04
0.002083333,1.07
0.002430556,1.1
0.002777778,1.12
